"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","74","%","1422","1910"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","79","%","6455","8174"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","77","%","1453","1881"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","77","%","4528","5860"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","69","%","1313","1902"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","75","%","2010","2663"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","79","%","1010","1274"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","72","%","1262","1753"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","73","%","676","924"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","82","%","755","919"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","83","%","1273","1534"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","88","%","1398","1584"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","75","%","1404","1862"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","79","%","2222","2798"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","81","%","298","367"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","78","%","1746","2250"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","74","%","1538","2083"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","80","%","2200","2767"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","77","%","3243","4236"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","78","%","2171","2787"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","74","%","488","658"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","79","%","1607","2038"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","77","%","4096","5296"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","81","%","2217","2746"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","81","%","1195","1484"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","79","%","1541","1947"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","81","%","1348","1670"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","83","%","758","916"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","79","%","1541","1951"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","79","%","6802","8560"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","80","%","2227","2791"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","82","%","1778","2166"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","74","%","1697","2280"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","75","%","5176","6910"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","81","%","2393","2940"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","80","%","8068","10075"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","82","%","1114","1364"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","78","%","1712","2191"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","79","%","1754","2223"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","79","%","1482","1879"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","78","%","1280","1645"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","75","%","978","1307"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","78","%","359","461"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","84","%","1709","2023"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","77","%","2656","3462"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","74","%","1661","2241"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","83","%","990","1199"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","85","%","830","974"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","82","%","1902","2323"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","80","%","4197","5262"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","78","%","1221","1562"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","75","%","5727","7622"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","87","%","315","363"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","82","%","2732","3336"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","78","%","3678","4730"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","80","%","881","1100"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","75","%","2609","3463"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","82","%","1201","1469"
