"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Girls","Boys/Girls/All","83","183","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Boys","Boys/Girls/All","63","219","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","All","Boys/Girls/All","72","402","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Girls","Boys/Girls/All","71","190","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Boys","Boys/Girls/All","62","202","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","All","Boys/Girls/All","66","392","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Girls","Boys/Girls/All","100","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Boys","Boys/Girls/All","57","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","All","Boys/Girls/All","77","13","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Boys","Boys/Girls/All","67","173","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Girls","Boys/Girls/All","78","218","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","All","Boys/Girls/All","73","391","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Girls","Boys/Girls/All","86","693","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Boys","Boys/Girls/All","77","698","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","All","Boys/Girls/All","81","1391","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Girls","Boys/Girls/All","79","1172","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Boys","Boys/Girls/All","67","1260","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","All","Boys/Girls/All","73","2432","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Girls","Boys/Girls/All","69","29","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Boys","Boys/Girls/All","65","49","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","All","Boys/Girls/All","67","78","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Boys","Boys/Girls/All","67","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Girls","Boys/Girls/All","62","13","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","All","Boys/Girls/All","63","19","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Boys","Boys/Girls/All","50","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Girls","Boys/Girls/All","88","8","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","All","Boys/Girls/All","71","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Boys","Boys/Girls/All","67","51","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Girls","Boys/Girls/All","75","52","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","All","Boys/Girls/All","71","103","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Girls","Boys/Girls/All","80","1045","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","Boys","Boys/Girls/All","67","1116","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000007","ONS geography code","Warrington","All","Boys/Girls/All","73","2161","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Girls","Boys/Girls/All","79","3124","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Boys","Boys/Girls/All","64","3329","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","All","Boys/Girls/All","71","6453","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Girls","Boys/Girls/All","81","172","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Boys","Boys/Girls/All","66","183","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","All","Boys/Girls/All","73","355","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Girls","Boys/Girls/All","74","43","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Boys","Boys/Girls/All","50","52","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","All","Boys/Girls/All","61","95","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Girls","Boys/Girls/All","100","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Boys","Boys/Girls/All","88","17","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","All","Boys/Girls/All","93","27","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Girls","Boys/Girls/All","80","169","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Boys","Boys/Girls/All","63","186","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","All","Boys/Girls/All","72","355","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Girls","Boys/Girls/All","79","2608","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","Boys","Boys/Girls/All","64","2772","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E10000031","ONS geography code","Warwickshire","All","Boys/Girls/All","71","5380","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000037","ONS geography code","West Berkshire","Boys","Boys/Girls/All","69","929","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000037","ONS geography code","West Berkshire","Girls","Boys/Girls/All","80","934","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000037","ONS geography code","West Berkshire","All","Boys/Girls/All","74","1863","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000037","ONS geography code","West Berkshire","Girls","Boys/Girls/All","94","33","","Local Authority"
