"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Gender_type","Destination","Value","Value_type","Denominator","Numerator"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","8421","403"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","17185","485"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","1646","76"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","6863","576"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","20958","931"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","7","% of cohort","6657","497"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","5047","236"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","8767","253"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","1","% of cohort","2053","17"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","22","% of cohort","104","23"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","2","% of cohort","13843","231"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","8304","361"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","370294","19009"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","2672","161"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","8478","213"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","23","% of cohort","1030","237"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","6926","416"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","3275","179"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","25111","444"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","8421","158"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","17185","111"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","1646","42"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","6863","222"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","20958","291"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","4","% of cohort","6657","272"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","5047","130"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","8767","73"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","0","% of cohort","2053","6"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","5","% of cohort","104","5"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","13843","98"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","8304","79"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","4","% of cohort","370294","14070"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","2672","51"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","8478","62"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Employment","8","% of cohort","1030","87"
