"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000022","ONS geography code","North Tyneside","Male","Male/Female/All","65","1217","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000023","ONS geography code","South Tyneside","Male","Male/Female/All","37","27","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000023","ONS geography code","South Tyneside","Male","Male/Female/All","x","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000023","ONS geography code","South Tyneside","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000023","ONS geography code","South Tyneside","Male","Male/Female/All","69","26","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000023","ONS geography code","South Tyneside","Male","Male/Female/All","64","785","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000023","ONS geography code","South Tyneside","Male","Male/Female/All","63","860","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000024","ONS geography code","Sunderland","Male","Male/Female/All","51","59","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000024","ONS geography code","Sunderland","Male","Male/Female/All","x","12","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000024","ONS geography code","Sunderland","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000024","ONS geography code","Sunderland","Male","Male/Female/All","71","31","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000024","ONS geography code","Sunderland","Male","Male/Female/All","66","1417","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000024","ONS geography code","Sunderland","Male","Male/Female/All","65","1548","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000025","ONS geography code","Birmingham","Male","Male/Female/All","58","2825","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000025","ONS geography code","Birmingham","Male","Male/Female/All","57","965","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000025","ONS geography code","Birmingham","Male","Male/Female/All","55","58","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000025","ONS geography code","Birmingham","Male","Male/Female/All","63","793","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000025","ONS geography code","Birmingham","Male","Male/Female/All","61","2954","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000025","ONS geography code","Birmingham","Male","Male/Female/All","59","8366","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000026","ONS geography code","Coventry","Male","Male/Female/All","62","467","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000026","ONS geography code","Coventry","Male","Male/Female/All","66","238","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000026","ONS geography code","Coventry","Male","Male/Female/All","71","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000026","ONS geography code","Coventry","Male","Male/Female/All","56","184","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000026","ONS geography code","Coventry","Male","Male/Female/All","60","1305","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000026","ONS geography code","Coventry","Male","Male/Female/All","61","2303","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000027","ONS geography code","Dudley","Male","Male/Female/All","51","222","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000027","ONS geography code","Dudley","Male","Male/Female/All","33","43","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000027","ONS geography code","Dudley","Male","Male/Female/All","x","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000027","ONS geography code","Dudley","Male","Male/Female/All","50","157","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000027","ONS geography code","Dudley","Male","Male/Female/All","59","1605","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000027","ONS geography code","Dudley","Male","Male/Female/All","56","2079","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000028","ONS geography code","Sandwell","Male","Male/Female/All","56","747","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000028","ONS geography code","Sandwell","Male","Male/Female/All","55","217","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000028","ONS geography code","Sandwell","Male","Male/Female/All","36","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000028","ONS geography code","Sandwell","Male","Male/Female/All","56","241","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000028","ONS geography code","Sandwell","Male","Male/Female/All","58","1241","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000028","ONS geography code","Sandwell","Male","Male/Female/All","56","2590","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000029","ONS geography code","Solihull","Male","Male/Female/All","64","176","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000029","ONS geography code","Solihull","Male","Male/Female/All","x","22","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000029","ONS geography code","Solihull","Male","Male/Female/All","64","11","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000029","ONS geography code","Solihull","Male","Male/Female/All","50","127","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000029","ONS geography code","Solihull","Male","Male/Female/All","64","1022","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000029","ONS geography code","Solihull","Male","Male/Female/All","63","1434","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Male","Male/Female/All","61","438","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Male","Male/Female/All","68","81","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Male","Male/Female/All","58","144","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Male","Male/Female/All","59","1303","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Male","Male/Female/All","60","2038","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000031","ONS geography code","Wolverhampton","Male","Male/Female/All","63","404","","Local Authority"
