"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Income Quintile Distribution","Value"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+54","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","24"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+55","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","17"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+56","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+57","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","11"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+58","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","31"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+59","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+60","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+61","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","12"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+62","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","16"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+63","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","18"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+64","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+65","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+66","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+67","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+68","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","17"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+69","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+70","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+71","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+72","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+73","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","25"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+74","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","18"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+75","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+76","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+77","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","22"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+78","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","34"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+79","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+80","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","15"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+81","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+82","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","14"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+83","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","38"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+84","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","23"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+85","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","13"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+86","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","12"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+87","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","14"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+88","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","28"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+89","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","22"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+90","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","16"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+91","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+92","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","18"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+93","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","49"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+94","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","29"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+95","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","9"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+96","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","7"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+97","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","5"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+98","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","58"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+99","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","26"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+100","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","6"
"Quintile distribution of income After Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+101","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","5"
