"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","All","76","9","46200","60700","216"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","Non-disabled","77.8","9.7","37400","48100","174"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","All","70.6","12.8","21600","30500","122"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","Non-disabled","73","13.6","19000","26100","103"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","All","75.6","13.2","10400","13800","101"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","All","56.6","12.7","24100","42500","147"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","Non-disabled","63.7","14.1","19600","30800","112"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","All","69.2","12.6","27600","39900","128"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","74.1","13.2","25000","33700","106"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","All","31.2","7.1","46100","147800","410"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","Non-disabled","32.3","7.5","43900","135800","373"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","All","29.5","9.8","21200","71800","208"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","Non-disabled","29","10.3","19100","65700","188"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","All","32.8","10.2","25000","76100","202"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","Non-disabled","35.4","10.9","24900","70200","185"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","All","68.3","3.6","349600","511900","1596"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","Disabled","45.8","9.7","35600","77700","251"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","Non-disabled","72.3","3.8","311200","430600","1336"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","All","56","5.3","146100","261000","851"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","Disabled","44.9","13.7","17100","38100","127"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","Non-disabled","57.8","5.7","127900","221100","720"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","All","81.1","4.4","203500","250900","745"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","Disabled","46.7","13.9","18500","39600","124"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","Non-disabled","87.5","4.1","183400","209500","616"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","All","64.3","6.5","92600","144000","515"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","Disabled","36.4","11.6","17400","47800","166"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","Non-disabled","78.7","6.8","74900","95100","344"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","All","56.4","9.5","40900","72400","262"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","Non-disabled","69.5","11","32600","46900","167"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","All","72.2","8.7","51700","71600","253"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","Non-disabled","87.8","7.6","42300","48100","177"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","All","60.8","3","488300","803800","2521"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","Disabled","40.2","7.1","55200","137400","453"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","Non-disabled","65","3.3","430000","661500","2053"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","All","51.4","4.3","208100","405200","1321"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","Disabled","39.7","9.8","27400","69000","238"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","Non-disabled","53.8","4.7","179500","333700","1075"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","All","70.3","4.1","280200","398600","1200"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","Disabled","40.7","10.4","27900","68400","215"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","Non-disabled","76.4","4.2","250500","327800","978"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","All","78.7","10.4","38800","49300","148"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","Non-disabled","81.1","10.6","35400","43700","132"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","All","60.8","5","227300","373900","902"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Disabled","40.7","10.9","29100","71600","193"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Non-disabled","65.7","5.6","196600","299200","701"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","All","45.4","14.1","8900","19600","119"
"Employed","Percentage of individuals employed","Other","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
