"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","89","%","1416","1584"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","74","%","1372","1862"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","70","%","1963","2798"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","76","%","278","367"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","75","%","1693","2251"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","70","%","1458","2083"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","79","%","2184","2767"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","73","%","3089","4237"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","77","%","2151","2787"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","68","%","449","658"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","77","%","1574","2038"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","75","%","3972","5298"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","75","%","2059","2746"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","79","%","1176","1485"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","77","%","1490","1947"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","76","%","1276","1670"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","82","%","753","916"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","75","%","1455","1951"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","76","%","6514","8561"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","79","%","2204","2791"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","78","%","1700","2166"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","70","%","1602","2280"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","73","%","5025","6914"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","78","%","2296","2940"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","81","%","8195","10078"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","82","%","1114","1365"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","75","%","1640","2191"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","74","%","1648","2224"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","77","%","1451","1880"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","72","%","1186","1645"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","74","%","973","1308"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","82","%","376","461"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","84","%","1695","2023"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","71","%","2463","3462"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","71","%","1592","2242"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","77","%","925","1199"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","84","%","814","974"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","81","%","1887","2323"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","78","%","4080","5263"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","76","%","1184","1562"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","76","%","5804","7626"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","86","%","313","363"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","80","%","2659","3336"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","76","%","3601","4731"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","82","%","906","1101"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","74","%","2551","3463"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","81","%","1192","1469"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","76","%","1255","1651"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","73","%","4139","5661"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","76","%","1341","1758"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Asian","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Black","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Chinese","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E10000034","All","10-11","N/A","%","N/A","N/A"
