"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","77","%","1375","1794"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","74","%","1671","2252"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","78","%","1611","2063"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","74","%","4091","5523"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","74","%","5540","7486"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","79","%","2525","3214"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","74","%","1421","1910"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","77","%","6302","8174"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","77","%","1457","1881"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","77","%","4501","5862"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","69","%","1304","1902"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","75","%","2004","2666"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","73","%","935","1274"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","70","%","1237","1755"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","74","%","682","924"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","79","%","730","919"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","82","%","1253","1534"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","90","%","1428","1584"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","78","%","1445","1862"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","74","%","2064","2798"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","82","%","300","367"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","79","%","1772","2251"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","74","%","1532","2083"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","81","%","2237","2767"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","73","%","3075","4237"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","78","%","2162","2787"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","69","%","457","658"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","78","%","1598","2038"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","74","%","3907","5298"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","78","%","2130","2746"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","80","%","1187","1485"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","76","%","1473","1947"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","80","%","1336","1670"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","81","%","742","916"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","78","%","1524","1951"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","78","%","6690","8561"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","79","%","2209","2790"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","79","%","1719","2166"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","73","%","1658","2280"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","72","%","4947","6914"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","79","%","2335","2940"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","81","%","8167","10078"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","83","%","1127","1365"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","77","%","1693","2191"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","77","%","1722","2224"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","79","%","1481","1880"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","75","%","1237","1645"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","73","%","950","1308"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","78","%","358","461"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","85","%","1714","2023"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","73","%","2539","3462"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","74","%","1656","2242"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","80","%","960","1199"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","84","%","815","974"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","82","%","1907","2323"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","78","%","4130","5263"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","75","%","1175","1562"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","75","%","5686","7626"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","86","%","313","363"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","82","%","2727","3336"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","75","%","3559","4731"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","80","%","880","1101"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","75","%","2606","3463"
"Percentage of pupils reaching the key stage 2 expected standard in GPS by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","80","%","1182","1469"
