"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","6","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","57","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","26","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","7","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","7","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","4","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","25","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","16","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","14","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","30","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","27","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","17","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","18","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","19","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","33","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","24","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","17","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","11","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","31","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","12","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","16","","","Estimated as 3-year averages so denominators and numerators can not be supplied"
