"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Scotland","All","16+","All","Non-disabled","3.2","0.4","72500","2255600","18355"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Scotland","All","16+","All","unknown","3.2","0.8","1600","50400","5105"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South East","All","16+","All","All","3.2","0.4","133200","4226700","22070"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South East","All","16+","All","Disabled","6","1.1","33800","565800","4451"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South East","All","16+","All","Non-disabled","2.7","0.4","97700","3600300","15359"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South East","All","16+","All","unknown","2.8","1.1","1700","60600","2260"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South West","All","16+","All","All","3","0.4","81900","2719000","18180"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South West","All","16+","All","Disabled","5.7","1.1","23600","415400","4189"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South West","All","16+","All","Non-disabled","2.5","0.4","57200","2262000","11891"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","South West","All","16+","All","unknown","2.7","1.1","1100","41600","2100"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Wales","All","16+","All","All","4.3","0.4","63500","1461900","25207"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Wales","All","16+","All","Disabled","7.9","1.1","16800","212600","5536"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Wales","All","16+","All","Non-disabled","3.7","0.5","45200","1207900","14814"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Wales","All","16+","All","unknown","3.4","0.8","1400","41400","4857"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","All","4","0.5","96200","2402200","15716"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","Disabled","8.6","1.4","28400","331000","3618"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","Non-disabled","3.3","0.5","67500","2038600","10249"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","unknown","0.7","0.6","200","32600","1849"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","All","4.2","0.5","101200","2434400","16597"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","Disabled","8.2","1.3","31300","380700","4022"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","Non-disabled","3.4","0.5","69600","2023200","10726"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","unknown","0.8","0.7","300","30500","1849"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","All","All","10.7","0.7","359000","3357500","17964"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","All","Disabled","19.4","2.4","72200","371500","2688"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","All","Non-disabled","9.6","0.7","284500","2966600","15106"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","All","unknown","11.9","7.7","2300","19400","170"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Female","All","9.8","1","156400","1603900","8791"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Female","Disabled","15.4","3","32200","209800","1426"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Female","Non-disabled","8.9","1","123400","1385500","7278"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Male","All","11.6","1","202600","1753600","9173"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Male","Disabled","24.7","3.8","40000","161700","1262"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Male","Non-disabled","10.2","1.1","161100","1581100","7828"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","16-24","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","All","All","2.8","0.2","379000","13522900","61868"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","All","Disabled","7","0.7","123200","1749700","11478"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","All","Non-disabled","2.2","0.2","252800","11711500","50059"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","All","unknown","4.9","3.7","3000","61600","331"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Female","All","2.8","0.3","177700","6384300","32746"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Female","Disabled","5.7","0.9","56600","990300","6979"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Female","Non-disabled","2.2","0.3","119500","5361800","25567"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Female","unknown","5.3","4.9","1700","32200","200"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Male","All","2.8","0.3","201300","7138600","29122"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Male","Disabled","8.8","1.3","66600","759400","4499"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Male","Non-disabled","2.1","0.3","133300","6349700","24492"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","25-49","16+","Male","unknown","4.5","5.6","1300","29500","131"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","All","All","2.8","0.2","217700","7808500","50893"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","All","Disabled","6.2","0.6","86800","1392800","13983"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","All","Non-disabled","2","0.2","130600","6374300","36581"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","All","unknown","0.8","1.5","300","41400","329"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Female","All","2.5","0.3","93500","3728100","26521"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Female","Disabled","5","0.8","37000","739400","7846"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Female","Non-disabled","1.9","0.3","56400","2967900","18499"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Female","unknown","0.5","1.7","100","20800","176"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Male","All","3","0.3","124200","4080400","24372"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Male","Disabled","7.6","1","49800","653400","6137"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Male","Non-disabled","2.2","0.3","74200","3406400","18082"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","50-64","16+","Male","unknown","1.1","2.6","200","20600","153"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","All","All","1.4","0.2","15600","1121500","58254"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","All","Disabled","2.4","0.4","4400","186200","14855"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","All","Non-disabled","1.2","0.2","8200","678400","19468"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","All","unknown","1.2","0.2","3000","256900","23931"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Female","All","1.4","0.2","6000","440900","30402"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Female","Disabled","2.1","0.5","1600","78400","7995"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Female","Non-disabled","1.3","0.4","3500","261100","9745"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Female","unknown","0.9","0.3","900","101400","12662"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Male","All","1.4","0.2","9600","680600","27852"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Male","Disabled","2.6","0.6","2800","107800","6860"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Male","Non-disabled","1.1","0.3","4700","417200","9723"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","65+","16+","Male","unknown","1.3","0.3","2100","155500","11269"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","All","All","3.8","0.1","971400","25810300","188979"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","All","Disabled","7.7","0.4","286600","3700200","43004"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","All","Non-disabled","3.1","0.2","676100","21730800","121214"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","All","unknown","2.3","0.3","8700","379300","24761"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Female","All","3.6","0.2","433700","12157200","98460"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Female","Disabled","6.3","0.5","127400","2017800","24246"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Female","Non-disabled","3","0.2","302800","9976500","61089"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Female","unknown","2.1","0.4","3500","163000","13125"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Male","All","3.9","0.2","537700","13653100","90519"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Male","Disabled","9.5","0.7","159200","1682400","18758"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Male","Non-disabled","3.2","0.2","373300","11754300","60125"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","All","All","16+","Male","unknown","2.4","0.4","5200","216300","11636"
"Unemployed","Percentage of individuals unemployed","White British","Detailed","2018","year","East Midlands","All","16+","All","All","4.3","0.7","84200","1964300","8890"
