"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Income Quintile Distribution","Value","Denominator","Numerator","Note"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","5","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","32","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","15","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","11","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","26","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","28","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","18","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","15","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","29","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","23","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","11","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","33","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","18","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","15","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","18","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile (highest income)","21","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile (lowest income)","17","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21","n/a","n/a","Estimated as 3-year averages so denominators and numerators can not be supplied"
